name,platform,system_type,agent_type,asset_owner,visible_name,auth_scan_status,last_discovered_time,logged_user_time,logged_in_user,asset_logon_user,asset_logon_time,auto_update,cred_id,snmp_cred_id,os_name,os_model,os_full_name,os_version,os_build,os_patches,os_install_date,os_autoupdate,os_vendor,snmp_info,codename,ip,ip_extra,asset_type,is_firewall,domain,kernel,unique_id,host_name,architecture,cpu_core,discovered,icon,status,hardware_model,importance,serial_number,mac,manufacturer,physical_memory,uptime,asset_category,last_reset_time,is_deprecated,deprecated_time,discovered_protocols,custom_profile_id,tags,manual_tags,agent_id,company_id,tenantid,id,created,updated,discoverysettings_id,last_ping_time,scan_status,ad_check,configuration_id,install_required_patches,full_os_build,finger_print,is_allowed,is_oval,asset_id,company_id__1,tenantid__1,vul_id,name__1,description,severity,base_score,exploitability_score,impact_score,epss_score,fix,url,problem_group_id,evidence,is_confirmed,is_suppressed,id__1,created__1,updated__1,suppressed_till,is_remediated,remediated_on
DESKTOP-SVN2RHJ,windows,,LIGHTWEIGHT,,,True,2025-01-22 08:09:22.681918,1737523556,Hash,,,,,,Microsoft Windows 10 Pro,,,10.0.19045,19045,"[""5049621"", ""5042056"", ""5000736"", ""5011048"", ""5015684"", ""5020683"", ""5033052"", ""5049981"", ""5041579"", ""5043935"", ""5043130"", ""5046823"", ""5050388"", ""5001405"", ""4052623"", ""5001716"", ""890830"", ""5050188"", ""2267602"", ""4023057""]",1724908067,Good,,{},Microsoft Windows 10 Pro,10.0.1.28,,discovered,False,,10.0.19041.5369,"[""desktop-svn2rhj"", ""310782b9-7c22-4dab-b410-509999dba9c8"", ""66:6b:0c:9f:2c:61""]",DESKTOP-SVN2RHJ,64-bit,3,2025-01-21 13:01:19.981759,windows.svg,True,"Standard PC (i440FX + PIIX, 1996)",25,,66:6b:0c:9f:2c:61,QEMU,2147483648,69742,,2025-01-21 13:01:32.341070,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'hem': ['hem'], 'key2': ['val3'], 'test2': ['6'], 'TagXYZ': ['TagXYZValue'], 'Asset Type': ['Workstation'], 'compatible': ['100'], 'Scan Status': ['Scanned'], 'zzzzzzzzzzzzzzz': ['zzzzzzzzzzzzzzz'], 'Windows11Compatible': ['false']}",{},3936,9612,241996091870937089,39244,2025-01-21 13:01:19.981759,2025-01-22 08:09:22.681918,,2025-01-22 08:09:22.681918,True,WorkGroup,,,19045.5371,{},True,False,39244,9612,241996091870937089,CVE-2018-3639,Speculative Store Bypass,"Systems with microprocessors utilizing speculative execution and speculative execution of memory reads before the addresses of all prior memory writes are known may allow unauthorized disclosure of information to an attacker with local user access via a side-channel analysis, aka Speculative Store Bypass (SSB), Variant 4.",Medium,5.5,1.8,3.6,0.00771,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Speculative Store Bypass\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to speculative store bypass: True\nWindows OS support for speculative store bypass disable is present: True\nWindows OS support for speculative store bypass disable is enabled system-wide: False,True,False,97584,2025-01-21 13:01:34.860165,2025-01-21 13:01:34.860167,,False,
EC2AMAZ-J266UJL,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:53:48.425355,,,,,,,,Microsoft Windows Server 2019 Datacenter,,,10.0.17763,17763,"[""5049615"", ""4470502"", ""4470788"", ""4480056"", ""4486153"", ""4493510"", ""4499728"", ""4504369"", ""4512577"", ""4512937"", ""4521862"", ""4523204"", ""4535680"", ""4539571"", ""4549947"", ""4558997"", ""4562562"", ""4566424"", ""4570332"", ""4577667"", ""4587735"", ""4589208"", ""4598480"", ""4601393"", ""5000859"", ""5001404"", ""5003243"", ""5003711"", ""5005112"", ""5012170"", ""5050008"", ""5006754"", ""5008287"", ""5009642"", ""5011574"", ""5012675"", ""5014031"", ""5014797"", ""5015896"", ""5017400"", ""5020374"", ""5023789"", ""5028316"", ""5030505"", ""5031589"", ""5032306"", ""5034863"", ""5035963"", ""5037017"", ""5039335"", ""5040563"", ""5041577"", ""5043126"", ""5050110"", ""5005701"", ""925673"", ""4052623"", ""5037570"", """", ""890830"", ""5050182"", ""2267602""]",1673234326,Error,,{},Microsoft Windows Server 2019 Datacenter,172.26.8.234,,discovered,False,,10.0.17763.6766,"[""ec2amaz-j266ujl"", ""02:2b:eb:8b:3e:50""]",EC2AMAZ-J266UJL,64-bit,2,2025-01-17 10:56:22.479958,windows.svg,True,HVM domU,25,ec2ef86d-6459-3faa-4b78-6df548d42394,00:60:73:5f:27:d5,Xen,4294967296,743437,,2025-01-17 10:56:29.960107,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3943,9617,241996091870937089,39065,2025-01-17 10:56:22.479958,2025-01-24 08:53:48.425355,,2025-01-24 08:53:48.425355,True,WorkGroup,,,17763.6775,{},True,False,39065,9617,241996091870937089,CVE-2018-12130,Microarchitectural Data Sampling,Microarchitectural Fill Buffer Data Sampling (MFBDS): Fill buffers on some microprocessors utilizing speculative execution may allow an authenticated user to potentially enable information disclosure via a side channel with local access. A list of impacted products can be found here: https://www.intel.com/content/dam/www/public/us/en/documents/corporate-information/SA00233-microcode-update-guidance_05132019.pdf,Medium,5.6,1.1,4.0,0.00077,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Microarchitectural Data Sampling\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to MDS: True\nWindows OS support for MDS mitigation is present: True\nWindows OS support for MDS mitigation is enabled: False,True,False,96664,2025-01-17 10:56:32.307382,2025-01-17 10:56:32.307382,,False,
WINDOWS-11,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:17:08.856779,,,,,,,,Microsoft Windows 11 Pro,,,10.0.22631,22631,"[""5049624"", ""5027397"", ""5041655"", ""5050021"", ""5050113"", ""4052623"", ""5007651"", ""890830"", ""2267602"", ""4023057""]",1735021631,Good,,{},Microsoft Windows 11 Pro,10.0.1.38,,discovered,False,,10.0.22621.4746,"[""windows-11"", ""4d1d8cbb-e846-490e-be2f-678cee927c7d"", ""0e:c8:99:16:ab:a4""]",Windows-11,64-bit,3,2025-01-23 10:13:43.573962,windows.svg,True,"Standard PC (Q35 + ICH9, 2009)",25,,0e:c8:99:16:ab:a4,QEMU,4294967296,167268,,2025-01-23 10:55:56.762457,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'JAKKA': ['JAOOO'], 'PUNHA': ['YEIL'], 'Asset Type': ['Workstation'], 'aaaaaaaaaa': ['aaaaaaaaaaaa'], 'Scan Status': ['Scanned'], 'Windows11Compatible': ['false']}",{},4017,9633,241996091870937089,39631,2025-01-23 10:13:43.573962,2025-01-24 08:17:08.856779,,2025-01-24 08:17:08.856779,True,WorkGroup,,,22631.4751,{},True,False,39631,9633,241996091870937089,CVE-2018-3639,Speculative Store Bypass,"Systems with microprocessors utilizing speculative execution and speculative execution of memory reads before the addresses of all prior memory writes are known may allow unauthorized disclosure of information to an attacker with local user access via a side-channel analysis, aka Speculative Store Bypass (SSB), Variant 4.",Medium,5.5,1.8,3.6,0.00771,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Speculative Store Bypass\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to speculative store bypass: True\nWindows OS support for speculative store bypass disable is present: True\nWindows OS support for speculative store bypass disable is enabled system-wide: False,True,False,98129,2025-01-23 10:13:46.759392,2025-01-23 10:13:46.759396,,False,
DESKTOP-R1I4U1S,windows,,LIGHTWEIGHT,,,True,2025-01-22 11:17:51.322907,1737543915,Hash,,,,,,Microsoft Windows 10 Home Single Language,,,10.0.19045,19045,"[""5049621"", ""5042056"", ""5011048"", ""5015684"", ""5033052"", ""5049981"", ""5014032"", ""5025315"", ""5041579"", ""5043935"", ""5043130"", ""5046823"", ""5050388"", ""4052623"", ""5001716"", ""890830"", ""5050188"", ""2267602"", ""4023057""]",1646835591,Good,,{},Microsoft Windows 10 Home Single Language,172.168.1.11,,discovered,False,,10.0.19041.5369,"[""5dvgn42"", ""fc:77:74:39:ed:b0"", ""desktop-r1i4u1s"", ""4c4c4544-0044-5610-8047-b5c04f4e3432""]",DESKTOP-R1I4U1S,64-bit,4,2025-01-22 05:27:09.655706,windows.svg,True,Inspiron 5370,25,5DVGN42,0a:00:27:00:00:16,Dell Inc.,8589934592,436,,2025-01-22 05:27:13.558060,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'hem': ['hem'], 'key2': ['val3'], 'test2': ['6'], 'TagXYZ': ['TagXYZValue'], 'Asset Type': ['Workstation'], 'compatible': ['100'], 'Scan Status': ['Scanned'], 'zzzzzzzzzzzzzzz': ['zzzzzzzzzzzzzzz'], 'Windows11Compatible': ['false']}",{},4006,8136,241996091870937089,39247,2025-01-22 05:27:09.655706,2025-01-22 11:17:51.322907,,2025-01-22 11:17:51.322907,True,WorkGroup,,,19045.5371,{},True,False,39247,8136,241996091870937089,CVE-2013-3900,WinVerifyTrust Signature Validation Vulnerability,WinVerifyTrust Signature Validation Vulnerability,High,7.4,7.4,7.4,0.23734,Add WinVerifyTrust Signature,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2013-3900,2,"Registry key : 'HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Cryptography\Wintrust\Config\EnableCertPaddingCheck' , Value : 0",True,True,97893,2025-01-22 11:17:56.909555,2025-01-22 11:17:56.909555,2123-12-30 00:00:00,False,
EC2AMAZ-J266UJL,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:53:48.425355,,,,,,,,Microsoft Windows Server 2019 Datacenter,,,10.0.17763,17763,"[""5049615"", ""4470502"", ""4470788"", ""4480056"", ""4486153"", ""4493510"", ""4499728"", ""4504369"", ""4512577"", ""4512937"", ""4521862"", ""4523204"", ""4535680"", ""4539571"", ""4549947"", ""4558997"", ""4562562"", ""4566424"", ""4570332"", ""4577667"", ""4587735"", ""4589208"", ""4598480"", ""4601393"", ""5000859"", ""5001404"", ""5003243"", ""5003711"", ""5005112"", ""5012170"", ""5050008"", ""5006754"", ""5008287"", ""5009642"", ""5011574"", ""5012675"", ""5014031"", ""5014797"", ""5015896"", ""5017400"", ""5020374"", ""5023789"", ""5028316"", ""5030505"", ""5031589"", ""5032306"", ""5034863"", ""5035963"", ""5037017"", ""5039335"", ""5040563"", ""5041577"", ""5043126"", ""5050110"", ""5005701"", ""925673"", ""4052623"", ""5037570"", """", ""890830"", ""5050182"", ""2267602""]",1673234326,Error,,{},Microsoft Windows Server 2019 Datacenter,172.26.8.234,,discovered,False,,10.0.17763.6766,"[""ec2amaz-j266ujl"", ""02:2b:eb:8b:3e:50""]",EC2AMAZ-J266UJL,64-bit,2,2025-01-17 10:56:22.479958,windows.svg,True,HVM domU,25,ec2ef86d-6459-3faa-4b78-6df548d42394,00:60:73:5f:27:d5,Xen,4294967296,743437,,2025-01-17 10:56:29.960107,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3943,9617,241996091870937089,39065,2025-01-17 10:56:22.479958,2025-01-24 08:53:48.425355,,2025-01-24 08:53:48.425355,True,WorkGroup,,,17763.6775,{},True,False,39065,9617,241996091870937089,CVE-2019-11091,Microarchitectural Data Sampling,Microarchitectural Data Sampling Uncacheable Memory (MDSUM): Uncacheable memory on some microprocessors utilizing speculative execution may allow an authenticated user to potentially enable information disclosure via a side channel with local access. A list of impacted products can be found here: https://www.intel.com/content/dam/www/public/us/en/documents/corporate-information/SA00233-microcode-update-guidance_05132019.pdf,Medium,5.6,1.1,4.0,0.00096,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Microarchitectural Data Sampling\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to MDS: True\nWindows OS support for MDS mitigation is present: True\nWindows OS support for MDS mitigation is enabled: False,True,False,96665,2025-01-17 10:56:32.307386,2025-01-17 10:56:32.307386,,False,
EC2AMAZ-J266UJL,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:53:48.425355,,,,,,,,Microsoft Windows Server 2019 Datacenter,,,10.0.17763,17763,"[""5049615"", ""4470502"", ""4470788"", ""4480056"", ""4486153"", ""4493510"", ""4499728"", ""4504369"", ""4512577"", ""4512937"", ""4521862"", ""4523204"", ""4535680"", ""4539571"", ""4549947"", ""4558997"", ""4562562"", ""4566424"", ""4570332"", ""4577667"", ""4587735"", ""4589208"", ""4598480"", ""4601393"", ""5000859"", ""5001404"", ""5003243"", ""5003711"", ""5005112"", ""5012170"", ""5050008"", ""5006754"", ""5008287"", ""5009642"", ""5011574"", ""5012675"", ""5014031"", ""5014797"", ""5015896"", ""5017400"", ""5020374"", ""5023789"", ""5028316"", ""5030505"", ""5031589"", ""5032306"", ""5034863"", ""5035963"", ""5037017"", ""5039335"", ""5040563"", ""5041577"", ""5043126"", ""5050110"", ""5005701"", ""925673"", ""4052623"", ""5037570"", """", ""890830"", ""5050182"", ""2267602""]",1673234326,Error,,{},Microsoft Windows Server 2019 Datacenter,172.26.8.234,,discovered,False,,10.0.17763.6766,"[""ec2amaz-j266ujl"", ""02:2b:eb:8b:3e:50""]",EC2AMAZ-J266UJL,64-bit,2,2025-01-17 10:56:22.479958,windows.svg,True,HVM domU,25,ec2ef86d-6459-3faa-4b78-6df548d42394,00:60:73:5f:27:d5,Xen,4294967296,743437,,2025-01-17 10:56:29.960107,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3943,9617,241996091870937089,39065,2025-01-17 10:56:22.479958,2025-01-24 08:53:48.425355,,2025-01-24 08:53:48.425355,True,WorkGroup,,,17763.6775,{},True,False,39065,9617,241996091870937089,CVE-2020-0550,Shared Buffers Data Read,Improper data forwarding in some data cache for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access. The list of affected products is provided in intel-sa-00330: https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00330.html,Medium,5.6,1.1,4.0,0.00044,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Shared Buffers Data Read\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,96666,2025-01-17 10:56:32.307390,2025-01-17 10:56:32.307391,,False,
EC2AMAZ-J266UJL,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:53:48.425355,,,,,,,,Microsoft Windows Server 2019 Datacenter,,,10.0.17763,17763,"[""5049615"", ""4470502"", ""4470788"", ""4480056"", ""4486153"", ""4493510"", ""4499728"", ""4504369"", ""4512577"", ""4512937"", ""4521862"", ""4523204"", ""4535680"", ""4539571"", ""4549947"", ""4558997"", ""4562562"", ""4566424"", ""4570332"", ""4577667"", ""4587735"", ""4589208"", ""4598480"", ""4601393"", ""5000859"", ""5001404"", ""5003243"", ""5003711"", ""5005112"", ""5012170"", ""5050008"", ""5006754"", ""5008287"", ""5009642"", ""5011574"", ""5012675"", ""5014031"", ""5014797"", ""5015896"", ""5017400"", ""5020374"", ""5023789"", ""5028316"", ""5030505"", ""5031589"", ""5032306"", ""5034863"", ""5035963"", ""5037017"", ""5039335"", ""5040563"", ""5041577"", ""5043126"", ""5050110"", ""5005701"", ""925673"", ""4052623"", ""5037570"", """", ""890830"", ""5050182"", ""2267602""]",1673234326,Error,,{},Microsoft Windows Server 2019 Datacenter,172.26.8.234,,discovered,False,,10.0.17763.6766,"[""ec2amaz-j266ujl"", ""02:2b:eb:8b:3e:50""]",EC2AMAZ-J266UJL,64-bit,2,2025-01-17 10:56:22.479958,windows.svg,True,HVM domU,25,ec2ef86d-6459-3faa-4b78-6df548d42394,00:60:73:5f:27:d5,Xen,4294967296,743437,,2025-01-17 10:56:29.960107,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3943,9617,241996091870937089,39065,2025-01-17 10:56:22.479958,2025-01-24 08:53:48.425355,,2025-01-24 08:53:48.425355,True,WorkGroup,,,17763.6775,{},True,False,39065,9617,241996091870937089,CVE-2020-0549,Fill Buffer Stale Data Propagator,Cleanup errors in some data cache evictions for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00049,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Fill Buffer Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,96667,2025-01-17 10:56:32.307394,2025-01-17 10:56:32.307394,,False,
WIN10-114,windows,,LIGHTWEIGHT,,,True,2025-01-24 07:14:31.484702,,,,,,,,Microsoft Windows 10 Pro,,,10.0.19045,19045,"[""5050576"", ""5028951"", ""5011048"", ""5015684"", ""5020683"", ""5033052"", ""5050081"", ""5014032"", ""5025315"", ""5026879"", ""5028318"", ""5028380"", ""5029709"", ""5031539"", ""5039336"", ""5040565"", ""5041579"", ""5041581"", ""5043935"", ""5043130"", ""5046823"", ""5050388"", ""5050111"", ""925673"", ""4052623"", ""5001148"", ""5037570"", ""5001716"", ""5047486"", ""890830"", ""5050593"", ""2267602"", ""4023057""]",1687259061,Good,,{},Microsoft Windows 10 Pro,10.0.1.17,,discovered,False,,10.0.19041.5435,"[""win10-114"", ""07e844eb-b001-4747-ad4d-5eed14c609fd"", ""2e:c5:19:7e:06:7a""]",WIN10-114,64-bit,2,2025-01-23 12:43:28.561552,windows.svg,True,"Standard PC (Q35 + ICH9, 2009)",25,,2e:c5:19:7e:06:7a,QEMU,2149580800,67329,,2025-01-23 12:43:30.542511,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'JAKKA': ['JAOOO'], 'PUNHA': ['YEIL'], 'Asset Type': ['Workstation'], 'aaaaaaaaaa': ['aaaaaaaaaaaa'], 'Scan Status': ['Scanned'], 'Windows11Compatible': ['false']}",{},4027,9645,241996091870937089,39776,2025-01-23 12:43:28.561552,2025-01-24 07:14:31.484702,,2025-01-24 07:14:31.484702,True,WorkGroup,,,19045.5435,{},True,False,39776,9645,241996091870937089,POWERSHELL-V2-INFO-DISCLOSURE,powershellv2,Can provide additional detail when malware has been run on a system,Medium,6.4,6.4,6.4,0.23734,Disable Windows PowerShell 2.0 on the system,https://www.stigviewer.com/stig/windows_10/2017-04-28/finding/V-70637,3,Powershellv2 is Enabled,True,False,98422,2025-01-24 07:14:31.562155,2025-01-24 07:14:31.562155,,False,
EC2AMAZ-J266UJL,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:53:48.425355,,,,,,,,Microsoft Windows Server 2019 Datacenter,,,10.0.17763,17763,"[""5049615"", ""4470502"", ""4470788"", ""4480056"", ""4486153"", ""4493510"", ""4499728"", ""4504369"", ""4512577"", ""4512937"", ""4521862"", ""4523204"", ""4535680"", ""4539571"", ""4549947"", ""4558997"", ""4562562"", ""4566424"", ""4570332"", ""4577667"", ""4587735"", ""4589208"", ""4598480"", ""4601393"", ""5000859"", ""5001404"", ""5003243"", ""5003711"", ""5005112"", ""5012170"", ""5050008"", ""5006754"", ""5008287"", ""5009642"", ""5011574"", ""5012675"", ""5014031"", ""5014797"", ""5015896"", ""5017400"", ""5020374"", ""5023789"", ""5028316"", ""5030505"", ""5031589"", ""5032306"", ""5034863"", ""5035963"", ""5037017"", ""5039335"", ""5040563"", ""5041577"", ""5043126"", ""5050110"", ""5005701"", ""925673"", ""4052623"", ""5037570"", """", ""890830"", ""5050182"", ""2267602""]",1673234326,Error,,{},Microsoft Windows Server 2019 Datacenter,172.26.8.234,,discovered,False,,10.0.17763.6766,"[""ec2amaz-j266ujl"", ""02:2b:eb:8b:3e:50""]",EC2AMAZ-J266UJL,64-bit,2,2025-01-17 10:56:22.479958,windows.svg,True,HVM domU,25,ec2ef86d-6459-3faa-4b78-6df548d42394,00:60:73:5f:27:d5,Xen,4294967296,743437,,2025-01-17 10:56:29.960107,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3943,9617,241996091870937089,39065,2025-01-17 10:56:22.479958,2025-01-24 08:53:48.425355,,2025-01-24 08:53:48.425355,True,WorkGroup,,,17763.6775,{},True,False,39065,9617,241996091870937089,CVE-2022-21123,Primary Stale Data Propagator,Incomplete cleanup of multi-core shared buffers for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00049,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,96668,2025-01-17 10:56:32.307398,2025-01-17 10:56:32.307399,,False,
EC2AMAZ-J266UJL,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:53:48.425355,,,,,,,,Microsoft Windows Server 2019 Datacenter,,,10.0.17763,17763,"[""5049615"", ""4470502"", ""4470788"", ""4480056"", ""4486153"", ""4493510"", ""4499728"", ""4504369"", ""4512577"", ""4512937"", ""4521862"", ""4523204"", ""4535680"", ""4539571"", ""4549947"", ""4558997"", ""4562562"", ""4566424"", ""4570332"", ""4577667"", ""4587735"", ""4589208"", ""4598480"", ""4601393"", ""5000859"", ""5001404"", ""5003243"", ""5003711"", ""5005112"", ""5012170"", ""5050008"", ""5006754"", ""5008287"", ""5009642"", ""5011574"", ""5012675"", ""5014031"", ""5014797"", ""5015896"", ""5017400"", ""5020374"", ""5023789"", ""5028316"", ""5030505"", ""5031589"", ""5032306"", ""5034863"", ""5035963"", ""5037017"", ""5039335"", ""5040563"", ""5041577"", ""5043126"", ""5050110"", ""5005701"", ""925673"", ""4052623"", ""5037570"", """", ""890830"", ""5050182"", ""2267602""]",1673234326,Error,,{},Microsoft Windows Server 2019 Datacenter,172.26.8.234,,discovered,False,,10.0.17763.6766,"[""ec2amaz-j266ujl"", ""02:2b:eb:8b:3e:50""]",EC2AMAZ-J266UJL,64-bit,2,2025-01-17 10:56:22.479958,windows.svg,True,HVM domU,25,ec2ef86d-6459-3faa-4b78-6df548d42394,00:60:73:5f:27:d5,Xen,4294967296,743437,,2025-01-17 10:56:29.960107,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3943,9617,241996091870937089,39065,2025-01-17 10:56:22.479958,2025-01-24 08:53:48.425355,,2025-01-24 08:53:48.425355,True,WorkGroup,,,17763.6775,{},True,False,39065,9617,241996091870937089,CVE-2022-21125,Primary Stale Data Propagator,Incomplete cleanup of microarchitectural fill buffers on some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00059,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,96669,2025-01-17 10:56:32.307401,2025-01-17 10:56:32.307402,,False,
EC2AMAZ-J266UJL,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:53:48.425355,,,,,,,,Microsoft Windows Server 2019 Datacenter,,,10.0.17763,17763,"[""5049615"", ""4470502"", ""4470788"", ""4480056"", ""4486153"", ""4493510"", ""4499728"", ""4504369"", ""4512577"", ""4512937"", ""4521862"", ""4523204"", ""4535680"", ""4539571"", ""4549947"", ""4558997"", ""4562562"", ""4566424"", ""4570332"", ""4577667"", ""4587735"", ""4589208"", ""4598480"", ""4601393"", ""5000859"", ""5001404"", ""5003243"", ""5003711"", ""5005112"", ""5012170"", ""5050008"", ""5006754"", ""5008287"", ""5009642"", ""5011574"", ""5012675"", ""5014031"", ""5014797"", ""5015896"", ""5017400"", ""5020374"", ""5023789"", ""5028316"", ""5030505"", ""5031589"", ""5032306"", ""5034863"", ""5035963"", ""5037017"", ""5039335"", ""5040563"", ""5041577"", ""5043126"", ""5050110"", ""5005701"", ""925673"", ""4052623"", ""5037570"", """", ""890830"", ""5050182"", ""2267602""]",1673234326,Error,,{},Microsoft Windows Server 2019 Datacenter,172.26.8.234,,discovered,False,,10.0.17763.6766,"[""ec2amaz-j266ujl"", ""02:2b:eb:8b:3e:50""]",EC2AMAZ-J266UJL,64-bit,2,2025-01-17 10:56:22.479958,windows.svg,True,HVM domU,25,ec2ef86d-6459-3faa-4b78-6df548d42394,00:60:73:5f:27:d5,Xen,4294967296,743437,,2025-01-17 10:56:29.960107,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3943,9617,241996091870937089,39065,2025-01-17 10:56:22.479958,2025-01-24 08:53:48.425355,,2025-01-24 08:53:48.425355,True,WorkGroup,,,17763.6775,{},True,False,39065,9617,241996091870937089,CVE-2022-21166,Primary Stale Data Propagator,Incomplete cleanup in specific special register write operations for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00049,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,96670,2025-01-17 10:56:32.307404,2025-01-17 10:56:32.307405,,False,
